100,NEM12,2.00506E+11,UNITEDDP,NEMMCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,NEM1201009,E1E2,1,E1,N1,01009,kWh,30,20050610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20211114,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211115,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211116,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211117,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211118,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211119,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211120,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211121,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211122,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211123,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211124,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211125,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211126,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211127,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211128,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211129,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211130,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211201,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211202,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211203,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211204,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211205,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211206,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211207,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211208,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211209,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211210,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211211,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211212,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211213,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211214,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211215,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211216,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211217,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211218,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211219,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211220,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211221,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211222,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211223,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211224,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211225,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211226,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211227,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20211228,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20211229,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20211230,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20211231,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20220101,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20220102,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20220103,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20220104,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20220105,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20220106,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20220107,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20220108,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20220109,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20220110,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20220111,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20220112,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20220113,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20220114,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20220115,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20220116,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20220117,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20220118,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20220119,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20220120,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20220121,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20220122,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
300,20220123,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.46,0.77,1.003,1.059,1.75,1.423,1.2,0.98,1.111,0.8,1.403,1.145,1.173,1.065,1.187,0.9,0.998,0.768,1.432,0.899,1.211,0.873,0.786,1.504,0.719,0.817,0.78,0.709,0.7,0.565,0.655,0.543,0.786,0.43,0.432,A,,,20050310121004,
300,20220124,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.81,0.776,1.004,1.034,1.2,1.31,1.342,0.998,1.311,1.095,1.32,1.115,1.436,0.89,1.255,0.916,0.955,0.711,0.78,0.606,0.51,0.905,0.66,0.835,0.798,0.965,1.122,1.004,0.772,0.508,0.67,0.67,0.432,0.415,0.22,A,,,20050310121004,
300,20220125,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.667,0.79,1.023,1.145,1.777,1.563,1.344,1.087,1.453,0.996,1.125,1.435,1.263,1.085,1.487,1.278,0.768,0.878,0.754,0.476,1.045,1.132,0.896,0.879,0.679,0.887,0.784,0.954,0.712,0.599,0.593,0.674,0.799,0.232,0.61,A,,,20050310121004,
300,20220126,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.415,0.778,0.94,1.191,1.345,1.39,1.222,1.134,1.207,0.877,1.655,1.099,1.625,1.01,0.95,1.255,0.635,0.956,0.88,0.66,0.81,0.878,0.778,0.643,0.838,0.812,0.49,0.598,0.811,0.572,0.417,0.707,0.67,0.29,0.355,A,,,20050310121004,
